Amb_temp,Wind_speed,Yaw_direction,Rotor_rpm,Generator_rpm,Blade_angle_ref,Blade_angle_a,Blade_angle_b,Blade_angle_c,Blade_pres,Active_power,Reactive_power,Available_power
5,26.46,311,11.9,1414,26,25.8,25.5,26,209,2802,262,2924
5,26.46,311,11.9,1412.2,25.3,25.8,25.5,26,209,2802,262,2937
5,26.46,311,11.8,1412.2,25.3,25.2,25.3,25.3,209,2875,270,2937
5,26.46,311,11.8,1412.2,24.7,24.7,24.8,24.8,209,2875,270,2957
5,22.95,311,11.9,1412.2,24.7,24.7,24.7,24.8,209,2897,267,2957
5,22.25,311,12,1445.1,24.7,24.7,24.7,24.8,208,2897,267,2957
5,23.61,311,12,1445.1,24.7,24.7,24.8,24.8,208,2922,264,2969
5,23.61,311,12,1448.2,24.6,24.6,24.8,24.8,208,2922,289,2969
5,22.51,311,12.2,1448.2,24.4,24.5,24.8,24.5,208,2953,289,2969
5,20.62,311,12,1448.3,24.4,24.5,24.8,24.5,208,2953,289,2969
5,20.62,311,12.3,1448.3,24.5,24.4,24.8,24.5,208,2972,289,2969
5,22.93,311,12.4,1479.6,24.6,24.4,24.8,24.5,208,3070,289,2990
5,23.8,311,12.4,1479.6,24.6,24.4,24.8,24.5,208,3062,324,3003
5,23.8,311,12.3,1479.6,24.7,24.4,24.8,24.5,208,3062,331,3003
5,24.53,311,12.5,1504.3,24.7,24.9,24.8,24.9,205,3102,331,3003
5,24.53,311,12.5,1490.7,24.9,24.8,24.8,24.9,205,3102,341,3003
5,25.39,311,12.4,1494.9,24.8,24.8,24.8,24.9,204,3056,341,3021
5,25.39,311,12.5,1494.9,24.8,24.8,24.8,24.7,204,3103,335,3021
5,22.58,311,12.5,1479.5,24.8,24.7,24.8,24.7,204,3103,341,3021
5,22.58,311,12.4,1479.5,24.7,24.7,24.5,24.5,204,3016,335,3030
5,22.58,311,12,1443.1,23.9,24,24.5,24.5,204,3016,335,3039
5,22.43,311,12,1443.1,23.9,24,24.1,24.2,203,2877,343,3039
5,23.1,311,11.9,1423.2,23.9,24,24.1,23.7,203,2877,343,3039
5,23.1,311,11.9,1423.2,23.6,23.4,23.7,23.7,203,2979,351,3050
5,20.91,311,12.1,1423.2,23.1,23.4,23.2,23.2,202,2959,351,3050
5,20.91,311,12.1,1411.4,23.1,23.1,23.2,23.2,202,2949,349,3065
5,20.84,311,12,1429.2,23.1,23.1,23.1,23.1,202,2949,339,3080
5,23.82,311,12,1429.2,23.3,23.1,23.1,23.1,202,3142,272,3080
5,23.82,311,12.3,1465.8,23.5,23.5,23.5,23.3,201,3142,272,3080
5,24.02,311,12.5,1499.1,23.5,23.5,23.5,23.3,201,3142,272,3092
5,24.32,311,12.8,1499.1,23.5,23.8,23.8,23.8,201,3225,260,3092
5,24.32,311,12.8,1494.8,24.1,23.8,23.8,24,201,3163,260,3106
5,26.05,311,12.5,1493.6,24.1,24,24,24,201,3163,259,3106
5,22.76,311,12.5,1493.6,24.1,24.2,24,24,200,3255,257,3117
5,22.76,311,12.5,1488.8,24.1,24.2,24.2,24.2,200,3176,257,3117
5,23.36,311,12.6,1488.8,24.1,24.2,24.2,24.1,200,3176,256,3117
5,23.36,311,12.6,1488.8,24.2,24.2,24.2,24.1,200,3176,256,3126
5,24.14,311,12.4,1492.8,24.2,24.2,24.2,24.2,200,3208,268,3126
5,24.14,311,12.4,1492.8,24.2,24.2,24.2,24.2,199,3208,268,3133
5,26.44,311,12.3,1490.6,24.3,24.2,24.2,24.2,199,3168,268,3133
5,26.44,311,12.6,1490.6,24.3,24.3,24.2,24.2,199,3193,268,3133
5,24.62,311,12.6,1492.8,24.2,24.3,24.3,24.2,199,3156,268,3141
5,24.38,311,12.5,1492.8,24.2,24.3,24.3,24.2,198,3156,265,3141
5,22.44,311,12.5,1492.8,24,24.1,24.1,24,198,3137,265,3148
5,22.44,311,12.5,1501.6,24,23.9,24,24,198,3137,269,3148
5,23.18,311,12.5,1514.7,24.2,24.5,24.2,24.5,198,3209,262,3165
5,23.18,311,12.5,1514.7,24.4,24.5,24.2,24.5,197,3209,262,3165
5,24.66,311,12.5,1497.8,24.4,24.4,24.5,24.5,197,3217,259,3165
5,24.66,311,12.5,1497.8,24.4,24.4,24.5,24.4,197,3217,259,3171
5,24.74,311,12.5,1473.5,24,24,24.2,24,197,3169,303,3171
5,24.74,311,12.6,1473.5,24,24,24,24,197,3169,303,3177
5,24.56,311,12.6,1457.1,24,24,24,24,196,3152,321,3177
5,22.3,311,11.9,1435.9,23.7,23.5,23.5,23.5,196,3152,321,3185
5,22.3,311,11.9,1435.9,23.5,23.5,23.5,23.5,196,3123,321,3185
5,22.3,311,12,1435.9,23.2,23.5,23.3,23.2,196,3061,335,3185
5,24,311,12,1432.7,23.2,22.9,23.3,22.9,196,3061,335,3194
5,23.33,311,12,1432.7,22.9,22.7,22.8,22.9,196,3067,341,3194
5,23.33,311,12.2,1418,22.7,22.7,22.8,22.7,195,3063,341,3208
5,22.73,311,12.2,1418,22.7,22.7,22.8,22.7,195,3063,338,3208
5,20.17,311,11.8,1421.7,22.3,22.2,22.4,22.3,195,3061,338,3208
5,20.01,311,11.7,1421.7,21.6,22.2,22.4,22.1,195,3067,337,3223
5,20.99,311,11.8,1403,21.6,22.2,22.2,21.3,195,3099,341,3223
5,20.99,311,12,1400.3,21.3,21.3,21.3,21.3,195,3099,341,3223
5,20.07,311,12,1388.9,21.3,21.3,21.3,21.3,195,3099,338,3240
5,20.43,311,12,1397.5,20.9,20.9,21.3,20.9,195,3060,338,3240
5,20.43,311,12,1427.7,20.9,20.6,20.7,20.9,194,3060,340,3240
5,21.07,311,12.1,1427.7,20.6,20.6,21.1,21,194,3104,340,3240
5,21.07,311,12.1,1477.7,21,21.4,21.1,21,193,3315,339,3261
5,21.64,311,12.4,1477.7,21.3,21.4,21.1,21.4,193,3315,336,3261
5,21.64,311,12.7,1476.9,21.3,21.4,21.5,21.5,192,3336,336,3281
5,21.64,311,12.7,1476.9,21.5,21.5,21.5,21.5,192,3336,336,3281
5,20.79,311,12.4,1492.8,21.5,21.5,21.5,21.5,192,3253,336,3296
5,22.67,311,12.4,1492.8,21.7,21.6,21.7,21.7,192,3282,339,3296
5,22.67,311,12.7,1515,21.7,21.9,21.7,21.7,192,3282,339,3296
5,21.82,311,12.7,1515,21.7,21.9,21.7,21.7,191,3382,331,3328
5,22.78,311,12.7,1515,21.9,22,22,21.9,191,3382,343,3328
5,23.38,311,12.6,1514.1,22,22,22,22,191,3376,341,3328
5,23.38,311,12.6,1514.1,22,22,22.1,22,191,3376,341,3341
5,23.9,311,12.6,1496.9,22,21.9,22.1,21.9,191,3346,309,3341
5,23.9,311,12.6,1496.9,21.9,21.9,21.9,21.9,191,3346,309,3341
5,21.47,311,12.6,1498.6,21.9,21.9,21.9,21.9,191,3337,292,3354
5,21.47,311,12.6,1492.1,21.8,21.9,21.9,21.7,191,3268,292,3366
5,23.31,311,12.4,1492.1,21.8,21.9,21.8,21.7,190,3268,292,3366
5,23.31,311,12.4,1494.5,21.8,21.7,21.8,21.6,190,3351,298,3378
5,23.31,311,12.5,1494.5,21.2,21.6,21.6,21.2,190,3351,286,3378
5,21.47,311,12.5,1493,21.2,20.8,21.3,20.8,190,3270,286,3391
5,21.47,311,12.5,1487.6,20.3,20.8,20.9,20.8,194,3270,347,3422
5,21.36,311,12.9,1487.6,20.3,20.8,20.9,20.3,194,3284,347,3422
5,18.77,311,12.9,1536.1,20.6,20.5,20.5,20.3,202,3284,360,3422
5,18.77,311,13,1536.1,20.6,20.5,20.5,21.4,202,3372,360,3439
5,22.78,311,13,1536.1,21.4,20.5,21.4,21.4,202,3447,360,3439
5,22.78,311,13.2,1573.8,21.6,21.6,21.6,21.5,208,3447,359,3441
5,20.8,311,13.2,1577.1,21.6,21.6,21.6,21.6,208,3461,359,3441
5,22.89,311,13.5,1577.1,21.6,22.5,21.6,21.6,209,3461,362,3441
5,22.89,311,13.5,1577.1,22.6,22.5,22.6,22.5,212,3572,362,3416
5,22.89,311,13.5,1608.5,23.2,22.5,23.2,22.5,217,3572,350,3416
5,22.3,311,13.9,1620.9,23.2,23.5,23.2,23.5,217,3522,344,3428
5,22.3,311,13.4,1620.9,23.5,23.5,23.6,23.5,216,3522,342,3428
5,22.3,311,13.4,1611.2,23.7,23.7,23.6,23.5,216,3643,342,3453
5,25.53,311,13.2,1611.2,23.7,23.8,23.8,23.7,216,3643,342,3453
5,25.27,311,13.2,1596.3,23.9,23.8,23.8,23.9,214,3643,335,3453
5,24.54,311,13.4,1594.8,23.9,24,23.8,23.9,214,3428,335,3453
5,24.54,311,13.3,1586,23.9,24,24,23.9,213,3495,335,3453
5,23.69,311,13.3,1586,24,24,24,23.9,213,3495,351,3453
5,23.69,311,13.3,1540.7,24,24,24,24,213,3350,351,3453
5,23.69,311,13.3,1540.7,24,23.9,24,23.9,210,3350,351,3416
5,19.54,311,12.2,1471.1,23.4,23.3,23.3,23.9,210,3282,351,3416
5,24.09,311,12.3,1463.3,23.2,23.3,23.3,23.1,210,3160,370,3416
5,24.09,311,12.3,1441.5,23.2,22.3,22.4,23.1,210,3160,392,3416
5,22.77,311,12,1441.5,22.3,22.3,22.4,22.3,210,3259,392,3391
5,22.77,311,12,1444,22.3,22.2,22.4,22.2,210,3212,392,3391
5,22.77,311,12.4,1463.4,22.2,22.1,22.3,22.3,208,3212,392,3391
5,22.23,311,12.4,1463.4,22.2,22.1,22.3,22.3,208,3212,392,3391
5,22.23,311,12.4,1485.6,22.1,22.1,22.1,22.1,207,3287,390,3391
5,22.86,311,12.3,1476.2,22.1,22.1,22.1,22.1,207,3287,387,3391
5,22.86,311,12.5,1476.2,22.2,22.1,22.1,22.1,207,3270,387,3391
5,21.24,311,12.8,1508.4,22.2,22.1,22.1,22.1,207,3414,370,3391
5,21.71,311,12.8,1508.4,22.4,22.3,22.4,22.1,206,3414,370,3391
5,21.71,311,12.7,1514.9,22.4,22.3,22.4,22.5,206,3304,372,3379
5,21.71,311,12.7,1514.9,22.3,22.3,22.4,22.3,206,3304,372,3379
5,23.32,311,12.5,1501.7,22,22,22.2,22.2,205,3304,369,3391
5,19.54,311,12.5,1489.6,22,22,22.2,22.2,205,3280,369,3391
5,19.54,311,12.4,1489.6,22,22,21.9,22,205,3272,380,3391
5,22.48,311,12.4,1489.6,21.9,21.6,21.9,21.6,205,3272,380,3391
5,22.48,311,12.3,1466,21.7,21.6,21.6,21.6,204,3272,384,3391
5,21.31,311,12.3,1472.6,21.7,21.6,21.6,21.6,204,3284,384,3391
5,22.12,311,12.2,1472.6,21,21.1,21.6,21.5,203,3284,389,3391
5,19.64,311,12.8,1472.6,21,21.1,21.6,21.5,203,3284,392,3391
5,22.55,311,12.7,1472.6,21,21.1,21.6,21.7,203,3284,392,3391
5,21.67,311,12.7,1525.7,21.7,21.7,21.7,21.7,203,3339,385,3403
5,21.67,311,12.8,1525.7,21.7,21.7,21.7,21.7,202,3380,384,3391
5,21.67,311,12.8,1513.6,21.7,21.5,21.5,21.5,202,3380,384,3391
5,21.29,311,12.7,1513.6,21.5,21.5,21.3,21.5,202,3380,390,3403
5,21.29,311,12.4,1506.6,21.5,21.3,21.3,21.5,201,3308,390,3403
5,21.29,311,12.4,1497.3,21,21.3,21,21,201,3308,390,3403
5,22.36,311,12.6,1497.3,21,20.9,21,20.8,201,3341,392,3428
5,22.36,311,12.6,1499.7,20.8,20.9,20.8,20.8,200,3341,392,3428
5,22.36,311,12.6,1508.2,20.8,20.6,20.6,20.8,200,3341,391,3453
5,22.17,311,12.6,1508.2,20.5,20.6,20.6,20.6,200,3341,395,3453
5,22.17,311,12.5,1519.4,20.5,20.6,20.4,20.4,200,3461,395,3477
5,22.46,311,12.9,1519.4,20.4,20.4,20.4,20.4,199,3402,395,3477
5,22.46,311,12.9,1543.7,20.4,20.6,20.4,20.6,199,3315,398,3477
5,22.31,311,12.9,1543.7,20.7,20.6,20.6,20.6,199,3315,393,3477
5,23.39,311,13.2,1563.2,21.1,21,20.6,21,199,3442,393,3465
5,23.39,311,13.2,1594.8,21.1,21,21.1,21,199,3565,386,3465
5,25.02,311,13.4,1594.8,21.4,21.6,21.1,21.3,198,3565,386,3465
5,25.02,311,13.3,1594.8,21.4,21.6,21.7,21.8,198,3563,386,3453
5,25.02,311,13.3,1604.6,21.8,21.8,21.7,21.8,198,3563,378,3453
5,23.7,311,13.1,1604.6,22,22,22.1,21.8,198,3586,378,3465
5,23.7,311,13.1,1593.2,22,22,22.1,22,198,3520,382,3465
5,24.24,311,13.2,1576.2,22.1,22.1,22.1,22,197,3491,382,3465
5,24.24,311,13.2,1576.2,22,22.1,22.1,22,197,3459,380,3477
5,21.29,311,12.8,1555.2,22,22,22,22,197,3459,380,3465
5,21.29,311,12.8,1555.2,21.9,22,22,22,197,3475,379,3465
5,23.14,311,12.8,1548.3,21.9,22,22.2,22,197,3475,379,3465
5,23.14,311,13.1,1548.3,22,22,22.2,22,196,3475,374,3465
5,23.49,311,13.1,1578.7,22,22.1,22,22.3,196,3553,379,3465
5,23.49,311,13.2,1578.7,22.3,22,22.6,22.3,196,3553,379,3490
5,24.4,311,13.2,1587.6,22.6,22,22.6,22.6,195,3496,379,3490
5,24.4,311,13.2,1591.2,22.6,22.6,22.6,22.7,195,3496,390,3490
5,24.4,311,13.2,1591.2,22.6,22.6,22.6,22.7,195,3496,390,3490
5,22.84,311,13.2,1591.2,22.6,22.8,22.6,22.7,195,3496,383,3490
5,23.64,311,13.4,1599.1,22.9,22.8,22.8,23,195,3554,383,3490
5,23.64,311,13.3,1587,22.9,22.8,23.1,23,194,3572,386,3502
5,24.91,311,13.3,1571.4,22.9,22.8,23,23.1,194,3572,386,3502
5,24.91,311,13.6,1571.4,22.9,22.8,23,23,194,3424,384,3514
5,24.5,311,13,1532.6,22.6,22.8,22.9,22.9,194,3424,396,3514
5,24.5,311,13,1532.6,22.6,22.3,22.7,22.3,194,3277,396,3514
5,22.17,311,12.7,1532.6,22.2,22.3,22.7,22.3,194,3277,398,3502
5,22.17,311,12.7,1510.9,22.2,22.3,22.3,22.3,193,3277,398,3502
5,19.89,311,12.4,1486.2,22.2,22.3,22.3,21.6,193,3289,417,3465
5,19.93,311,12.4,1486.2,21.7,21.6,21.7,21.6,193,3289,417,3465
5,19.93,311,12.5,1509.3,21.7,22.1,21.7,21.6,193,3289,411,3465
5,23.33,311,13,1552.1,21.7,22.1,22.6,22.1,193,3501,411,3416
5,23.33,311,13,1552.1,22.6,22.6,22.6,22.8,193,3484,411,3416
5,23.12,311,13,1560.1,22.6,22.6,22.6,22.8,192,3484,411,3391
5,23.12,311,13.1,1550.9,22.9,23,23,22.9,192,3542,389,3391
5,24.64,311.1,13.1,1550.9,22.9,23,23,22.9,192,3350,400,3391
5,21.92,311.1,13.2,1550.9,22.9,22.8,23,22.9,192,3350,400,3391
5,21.92,311.1,13.2,1523.1,22.8,22.8,23,22.9,191,3323,394,3391
5,22.66,311.1,12.5,1497,22.8,22.8,22.8,22.8,191,3323,394,3391
5,22.66,311.1,12.5,1497,22.6,22.8,22.8,22.8,191,3413,409,3379
5,23.23,311.1,12.7,1497,22.6,22.7,22.7,22.7,191,3413,407,3379
5,23.31,311.1,12.6,1506.2,22.7,22.7,22.7,22.7,191,3311,407,3379
5,23.31,311.1,12.6,1506.2,22.6,22.5,22.6,22.5,191,3311,408,3391
5,23.89,311.1,12.4,1506.8,22.6,22.6,22.6,22.5,191,3311,408,3391
5,23.89,311.1,12.5,1541.5,22.6,22.6,22.6,22.7,190,3358,405,3391
5,23.89,311.1,12.9,1541.5,22.6,22.6,22.7,23,190,3512,405,3416
5,22.68,311.1,12.9,1540.9,23,23.1,22.7,23,190,3512,405,3416
5,22.04,311.1,13,1540.9,23,23.1,23.1,23,190,3455,406,3416
5,22.04,311.1,13,1542.3,23.1,23.1,23.1,23.1,193,3478,406,3416
5,22.67,311.1,13.2,1550.9,23.1,23.1,23.2,23.1,199,3478,410,3416
5,22.67,311.1,13.2,1522.8,23.1,23.1,23.2,23.2,202,3303,397,3428
5,22.67,311.1,12.8,1522.8,23.1,23.2,23.2,23.1,202,3303,402,3428
5,21.42,311.1,12.8,1543.9,23.1,23.3,23.3,23.1,205,3480,402,3428
5,24.55,311.1,12.9,1543.9,23.2,23.3,23.3,23.3,205,3480,397,3441
5,22.63,311.1,12.9,1534,23.2,23.1,23.3,23.3,209,3379,397,3477
5,21.39,311.1,12.9,1534,23.1,23.1,23.1,23.1,209,3379,404,3477
5,21.39,311.1,12.9,1556.5,23.1,23.1,23.1,23.1,218,3378,405,3477
5,21.39,311.1,13.3,1556.5,23.1,23.1,23.1,23.1,218,3494,405,3477
5,23.59,311.1,13,1556.5,23.2,23.1,23.1,23.3,218,3408,405,3477
5,25.78,311.1,13,1538.7,23,23.1,23.1,23.3,213,3408,401,3490
5,25.78,311.1,13,1538.7,23,23,23.1,23,213,3408,401,3490
5,24.78,311.1,12.8,1538.7,22.9,22.8,23,22.7,213,3408,394,3514
5,22.6,311.1,13.2,1536.9,22.8,22.8,22.8,22.7,212,3408,394,3514
5,22.26,311.1,13.2,1562.5,22.8,22.8,22.7,22.7,212,3507,397,3514
5,22.26,311.1,13.2,1562.5,22.9,23,23,23,212,3507,396,3527
5,25.19,311.1,13.2,1580.5,22.9,23,23,23,211,3464,396,3502
5,24.86,311.1,13.5,1580.5,23.2,23.3,23.2,23.3,211,3464,396,3502
5,24.86,311.1,13.5,1603.1,23.7,23.3,23.2,23.8,211,3606,390,3502
5,26.33,311.1,13.5,1603.1,23.7,23.8,23.8,23.8,210,3606,390,3490
5,26.33,311.1,13.3,1599.8,23.7,23.8,23.8,23.8,210,3551,390,3490
5,25.37,311.1,13.2,1599.8,23.8,23.8,23.8,23.8,209,3596,395,3490
5,23.78,311.1,13.2,1583.2,23.9,23.9,24,23.9,209,3516,394,3502
5,24.19,311.1,13.5,1565.7,23.9,23.9,24,23.9,209,3487,394,3502
5,24.19,311.1,13.5,1565.7,23.8,23.8,23.8,23.9,209,3487,398,3490
5,24.19,311.1,13,1565.7,23.8,23.8,23.8,23.9,208,3403,398,3502
5,25.15,311.1,12.9,1548.8,23.6,23.6,23.8,23.7,208,3403,401,3502
5,25.15,311.1,12.9,1548.8,23.6,23.6,23.8,23.7,208,3451,401,3502
5,23.77,311.1,13,1549.2,23.6,23.6,23.6,23.6,207,3451,402,3502
5,22.28,311.1,13,1549.2,23.6,23.6,23.6,23.4,207,3391,401,3514
5,24.23,311.1,12.9,1534.7,23.2,23.4,23.5,23.4,207,3391,401,3527
5,24.23,311.1,12.9,1534.7,23.2,23.4,23.5,23.2,207,3369,406,3527
5,24.12,311.1,12.9,1525.5,22.9,23.2,23,23.2,206,3416,406,3527
5,24.12,311.1,12.5,1523.1,22.9,22.8,23,22.9,206,3416,407,3514
5,24.12,311.1,12.8,1518.7,22.9,22.8,23,22.9,206,3416,407,3514
5,23.63,311.1,12.8,1518.7,22.5,22.6,22.6,22.9,205,3356,407,3527
5,22.16,311.1,12.9,1518.7,22.5,22.4,22.6,22.4,205,3390,420,3527
5,23.11,311.1,12.9,1531.4,22.4,22.4,22.6,22.4,205,3431,415,3527
5,23.11,311.1,13.1,1531.4,22.1,22.2,22,22.4,205,3431,415,3539
5,23.56,311.1,13.1,1531.4,22.1,21.6,22,21.9,204,3431,415,3539
5,20.74,311.1,12.8,1531.4,21.5,21.6,22,21.9,204,3423,407,3564
5,20.74,311.1,12.8,1546.5,21.5,21.6,21.7,21.5,204,3423,407,3564
5,19.79,311.1,12.8,1546.5,21.7,21.7,21.5,21.5,203,3477,407,3564
5,19.79,311.1,13.1,1555.2,21.7,21.7,21.5,21.6,203,3477,391,3564
5,19.83,311.1,13.1,1571.8,21.5,21.6,21.5,21.6,202,3484,395,3552
5,19.83,311.1,13.1,1571.8,21.5,21.5,21.5,21.6,202,3484,395,3564
5,22.38,311.1,13.1,1571.8,21.5,21.7,22.1,21.7,202,3588,391,3564
5,24.14,310.9,13.3,1602.5,22,21.7,22.1,22.2,202,3553,392,3564
5,25.32,309.5,13.3,1602.5,22.2,22.2,22.2,22.2,202,3553,392,3552
5,25.32,309.5,13.3,1606,22.2,22.2,22.2,22.2,201,3571,406,3552
5,23.32,308.2,13.3,1606,22.2,22.2,22.2,22.2,201,3571,406,3552
5,23.32,308.2,13.2,1586.2,22.2,22,22.2,22.2,201,3524,406,3564
5,21.93,306.9,13.2,1586.2,22.2,22,22.1,21.9,200,3494,394,3564
5,21.93,306.9,13,1568.4,22,21.9,22.1,21.9,200,3494,399,3552
5,21.93,306.5,13,1561.9,21.7,21.9,21.9,21.7,200,3511,399,3552
5,23.22,306.5,13,1561.9,21.7,21.7,21.7,21.7,200,3511,400,3552
5,22.28,306.5,13,1561.9,21.7,21.7,21.7,21.7,200,3517,400,3552
5,18.51,306.5,13.3,1561.4,21.5,21.5,21.5,21.5,199,3407,400,3564
5,18.51,306.5,13.3,1579.7,21.5,21.5,21.5,21.5,199,3407,411,3564
5,24.38,306.5,13.1,1579.7,21.6,21.7,21.7,21.6,199,3619,387,3564
5,24.38,306.5,13.3,1583.5,21.6,21.7,21.7,21.6,199,3576,387,3564
5,24.38,306.5,13.3,1583.5,21.5,21.5,21.7,21.6,199,3576,387,3564
5,20.45,306.5,13.3,1556.8,21.5,21.5,21.5,21.5,198,3485,395,3576
5,20.45,306.5,13,1556.8,21,21,21.1,21.3,198,3446,395,3576
5,20.45,306.5,13,1557.9,21,21,21.1,21,198,3446,404,3576
5,22.41,306.5,13,1557.9,21,20.8,20.9,21,198,3525,408,3576
5,22.41,306.5,12.9,1567.5,20.8,20.8,20.9,21,197,3525,414,3588
5,22.41,306.5,12.9,1567.5,21.4,21,20.8,21,197,3525,414,3588
5,23.91,306.5,13.6,1618.1,21.4,21,21.4,21,197,3600,402,3588
5,23.91,306.5,13.5,1618.1,21.4,21.3,21.4,21.4,197,3600,402,3564
5,24.94,306.5,13.6,1637.1,22.3,22.4,22.5,21.4,197,3672,402,3564
5,24.94,306.5,13.7,1642.7,22.3,22.4,22.5,22.8,197,3669,388,3564
5,24.94,306.5,13.7,1642.7,22.8,22.8,22.8,22.8,196,3669,388,3514
5,25.02,306.5,13.6,1616.1,22.8,22.8,22.8,22.8,196,3595,392,3514
5,25.02,306.5,13.6,1619.4,22.9,22.8,22.8,22.7,196,3600,392,3514
5,25.02,306.4,13.3,1619.4,22.9,22.9,22.8,22.8,195,3632,389,3514
5,22.88,306.4,13.2,1579.3,22.8,22.9,22.8,22.8,195,3576,389,3514
5,23.61,306.4,13.2,1568.5,22.8,22.9,22.9,22.9,195,3472,396,3502
5,23.61,306.4,13.6,1568.5,22.9,22.9,22.9,22.9,195,3472,396,3502
5,25.14,306.4,13.6,1588.2,23.3,22.9,23.3,22.9,195,3570,396,3490
5,25.14,306.4,13.2,1588.2,23.3,23.4,23.3,23.4,195,3570,395,3490
5,24.52,306.5,13.2,1588.2,23.3,23.4,23.4,23.4,195,3613,395,3477
5,24.18,306.5,13.2,1580.7,23.4,23.3,23.4,23.4,195,3511,403,3477
5,24.18,306.4,13.2,1568.8,23.4,23.3,23.3,23.4,194,3511,403,3477
5,26.14,306.4,13,1568.6,23.4,23.3,23.3,23.4,194,3511,404,3502
5,24.44,306.4,13.1,1568.6,23.4,23.3,23.3,23.3,194,3490,404,3502
